1,4,138,212,26.0,55.0,1.0,1,1.0,0.0,0.0,0.0
1,3,345,217,21.0,56.0,1.0,1,1.0,0.0,0.0,0.0
1,5,385,189,40.0,112.0,1.0,1,0.225,0.0,0.0,0.0
1,6,463,214,29.0,87.0,1.0,1,0.06896551724137931,0.0,0.0,0.0
1,1,394,150,78.0,222.0,1.0,1,1.0,0.0,0.0,0.0
1,2,474,152,66.0,225.0,1.0,1,1.0,0.0,0.0,0.0
2,4,139,211,22.0,53.0,1.0,1,1.0,0.0,0.0,0.0
2,3,346,212,22.0,58.0,1.0,1,1.0,0.0,0.0,0.0
2,6,453,214,42.0,86.0,1.0,1,0.19047619047619047,0.0,0.0,0.0
2,5,380,178,48.0,126.0,1.0,1,0.3541666666666667,0.0,0.0,0.0
2,1,397,148,75.0,225.0,1.0,1,1.0,0.0,0.0,0.0
2,2,480,153,74.0,224.0,1.0,1,1.0,0.0,0.0,0.0
3,4,132,212,28.0,53.0,1.0,1,1.0,0.0,0.0,0.0
3,3,346,216,26.0,56.0,1.0,1,1.0,0.0,0.0,0.0
3,6,448,215,42.0,86.0,1.0,1,0.19047619047619047,0.0,0.0,0.0
3,5,385,182,39.0,124.0,1.0,1,0.38461538461538464,0.0,0.0,0.0
3,1,400,147,72.0,218.0,1.0,1,1.0,0.0,0.0,0.0
3,2,480,153,81.0,221.0,1.0,1,1.0,0.0,0.0,0.0
4,4,132,213,25.0,54.0,1.0,1,1.0,0.0,0.0,0.0
4,3,347,215,27.0,59.0,1.0,1,1.0,0.0,0.0,0.0
4,6,455,202,32.0,96.0,1.0,1,0.125,0.0,0.0,0.0
4,5,385,181,40.0,126.0,1.0,1,0.375,0.0,0.0,0.0
4,7,428,308,2.0,1.0,1.0,1,0.0,0.0,0.0,0.0
4,1,400,148,76.0,213.0,1.0,1,1.0,0.0,0.0,0.0
4,2,480,149,82.0,220.0,1.0,1,1.0,0.0,0.0,0.0
5,4,130,207,22.0,61.0,1.0,1,1.0,0.0,0.0,0.0
5,3,349,215,26.0,61.0,1.0,1,1.0,0.0,0.0,0.0
5,6,442,208,48.0,92.0,1.0,1,0.020833333333333332,0.0,0.0,0.0
5,5,383,178,41.0,129.0,1.0,1,0.5609756097560976,0.0,0.0,0.0
5,1,406,150,76.0,213.0,1.0,1,1.0,0.0,0.0,0.0
5,2,483,147,90.0,225.0,1.0,1,1.0,0.0,0.0,0.0
6,4,125,208,25.0,59.0,1.0,1,1.0,0.0,0.0,0.0
6,3,352,217,23.0,55.0,1.0,1,1.0,0.0,0.0,0.0
6,6,444,198,36.0,101.0,1.0,1,0.0,0.0,0.0,0.0
6,5,382,179,43.0,132.0,1.0,1,0.6511627906976745,0.0,0.0,0.0
6,1,410,149,76.0,217.0,1.0,1,1.0,0.0,0.0,0.0
6,2,487,150,92.0,225.0,1.0,1,1.0,0.0,0.0,0.0
7,4,125,208,24.0,56.0,1.0,1,1.0,0.0,0.0,0.0
7,3,352,214,27.0,62.0,1.0,1,1.0,0.0,0.0,0.0
7,5,385,178,41.0,136.0,1.0,1,0.7073170731707317,0.0,0.0,0.0
7,1,414,149,76.0,219.0,1.0,1,1.0,0.0,0.0,0.0
7,2,491,152,94.0,222.0,1.0,1,1.0,0.0,0.0,0.0
8,4,123,206,19.0,60.0,1.0,1,1.0,0.0,0.0,0.0
8,3,354,216,24.0,58.0,1.0,1,1.0,0.0,0.0,0.0
8,5,382,177,44.0,139.0,1.0,1,0.8409090909090909,0.0,0.0,0.0
8,1,419,153,76.0,219.0,1.0,1,0.986902186974285,0.0,0.0,0.0
8,2,494,154,95.0,226.0,1.0,1,1.0,0.0,0.0,0.0
9,4,119,205,23.0,64.0,1.0,1,1.0,0.0,0.0,0.0
