1,4,192,206,62.0,137.0,1.0,1,0.6026607016717683,-1.0,-1.0,-1.0
1,6,162,208,55.0,145.0,1.0,1,0.33191222570532913,-1.0,-1.0,-1.0
1,5,125,209,74.0,157.0,1.0,1,0.7297297297297297,-1.0,-1.0,-1.0
1,2,282,201,92.0,184.0,1.0,1,1.0,-1.0,-1.0,-1.0
1,1,399,182,121.0,229.0,1.0,1,1.0,-1.0,-1.0,-1.0
1,3,63,153,82.0,288.0,1.0,1,1.0,-1.0,-1.0,-1.0
2,4,200,206,55.0,137.0,1.0,1,0.4909090909090909,-1.0,-1.0,-1.0
2,6,157,206,71.0,143.0,1.0,1,0.35102925243770317,-1.0,-1.0,-1.0
2,5,127,210,77.0,157.0,1.0,1,0.42857142857142855,-1.0,-1.0,-1.0
2,2,269,202,87.0,182.0,1.0,1,1.0,-1.0,-1.0,-1.0
2,1,399,181,139.0,235.0,1.0,1,1.0,-1.0,-1.0,-1.0
2,3,71,151,100.0,284.0,1.0,1,1.0,-1.0,-1.0,-1.0
3,4,209,204,47.0,139.0,1.0,1,0.48936170212765956,-1.0,-1.0,-1.0
3,6,162,204,71.0,142.0,1.0,1,0.4685578258282087,-1.0,-1.0,-1.0
3,5,136,206,64.0,160.0,1.0,1,0.296875,-1.0,-1.0,-1.0
3,2,271,196,76.0,190.0,1.0,1,1.0,-1.0,-1.0,-1.0
3,1,419,182,106.0,227.0,1.0,1,1.0,-1.0,-1.0,-1.0
3,3,70,155,111.0,286.0,1.0,1,1.0,-1.0,-1.0,-1.0
4,6,164,212,73.0,131.0,1.0,1,0.1643835616438356,-1.0,-1.0,-1.0
4,4,218,206,41.0,138.0,1.0,1,1.0,-1.0,-1.0,-1.0
4,5,131,208,75.0,154.0,1.0,1,0.26666666666666666,-1.0,-1.0,-1.0
4,2,262,196,76.0,185.0,1.0,1,1.0,-1.0,-1.0,-1.0
4,1,428,181,111.0,237.0,1.0,1,1.0,-1.0,-1.0,-1.0
4,3,80,160,106.0,280.0,1.0,1,1.0,-1.0,-1.0,-1.0
5,4,227,208,39.0,139.0,1.0,1,0.7981922154584025,-1.0,-1.0,-1.0
5,6,180,211,53.0,139.0,1.0,1,0.4339622641509434,-1.0,-1.0,-1.0
5,5,136,208,74.364,153.95,1.0,1,0.2972972972972973,-1.0,-1.0,-1.0
5,2,264,197,66.0,187.0,1.0,1,1.0,-1.0,-1.0,-1.0
5,1,439,179,95.0,238.0,1.0,1,1.0,-1.0,-1.0,-1.0
5,3,84,165,104.0,267.0,1.0,1,1.0,-1.0,-1.0,-1.0
6,4,228,208,47.0,136.0,1.0,1,0.32665832290362956,-1.0,-1.0,-1.0
6,6,183,214,53.0,136.0,1.0,1,0.39622641509433965,-1.0,-1.0,-1.0
6,5,141,209,73.727,153.91,1.0,1,0.14864864864864866,-1.0,-1.0,-1.0
6,2,251,194,68.0,187.0,1.0,1,1.0,-1.0,-1.0,-1.0
6,1,454,179,87.0,238.0,1.0,1,1.0,-1.0,-1.0,-1.0
6,3,89,164,115.0,270.0,1.0,1,1.0,-1.0,-1.0,-1.0
7,4,234,208,48.0,135.5,1.0,1,0.10692401960784313,-1.0,-1.0,-1.0
7,6,184,211,56.0,145.0,1.0,1,0.375,-1.0,-1.0,-1.0
7,5,146,209,73.091,153.86,1.0,1,0.0821917808219178,-1.0,-1.0,-1.0
7,2,245,190,69.0,196.0,1.0,1,1.0,-1.0,-1.0,-1.0
7,1,453,177,81.0,239.0,1.0,1,1.0,-1.0,-1.0,-1.0
7,3,103,165,110.0,272.0,1.0,1,1.0,-1.0,-1.0,-1.0
8,4,239,208,49.0,135.0,1.0,1,0.0,-1.0,-1.0,-1.0
8,6,190,211,55.0,144.0,1.0,1,0.23636363636363636,-1.0,-1.0,-1.0
8,5,151,209,72.454,153.82,1.0,1,0.06944444444444445,-1.0,-1.0,-1.0
8,2,236,188,70.0,197.0,1.0,1,1.0,-1.0,-1.0,-1.0
8,1,471,178,76.0,241.0,1.0,1,1.0,-1.0,-1.0,-1.0
8,3,117,165,101.0,276.0,1.0,1,1.0,-1.0,-1.0,-1.0
9,4,245,209,50.0,134.5,1.0,1,0.0,-1.0,-1.0,-1.0
9,6,193,214,56.0,138.0,1.0,1,0.0,-1.0,-1.0,-1.0
9,5,156,209,71.818,153.77,1.0,1,0.0,-1.0,-1.0,-1.0
